Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
Squareroot Consulting,30+ days ago,4-9 yrs,https://www.naukri.com/job-listings-Front-End-ui-Engineer-AngularJS-Squareroot-Consulting-Bengaluru-4-to-9-years-180119002670?src=jobsearchDesk&sid=15518664679026&xp=33&px=10,180119002670,"MongoDB, NoSQL, Cassandra, Data Science, Angularjs, SVG, Machine Learning...",Bengaluru,Not disclosed,Front End/ui Engineer - AngularJS
Confidential,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-R-python-Confidential-Bengaluru-2-to-5-years-170119900163?src=jobsearchDesk&sid=15518664679026&xp=34&px=10,170119900163,"Deep Learning, R, Predictive Modeling, Machine Learning...",Bengaluru,Not disclosed,Data Scientist - R/python
Yottaasys-Startup,30+ days ago,5-6 yrs,https://www.naukri.com/job-listings-Principal-Data-Scientist-Yottaasys-Startup-Bengaluru-5-to-6-years-170119900125?src=jobsearchDesk&sid=15518664679026&xp=35&px=10,170119900125,"Deep Learning, Machine Learning, Neural Networks, Python, Data Science...",Bengaluru,Not disclosed,Principal Data Scientist
Unifynd Technologies-Startup,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Quantitative-Research-Analyst-Unifynd-Technologies-Startup-Mumbai-2-to-5-years-160119900033?src=jobsearchDesk&sid=15518664679026&xp=36&px=10,160119900033,"Data Science, Quantitative Research, Business Analytics, Design Engineering...",Mumbai,Not disclosed,Quantitative Research Analyst
Invenio Business Solutions Pvt. Ltd.,30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Senior-Data-Scientist-Invenio-Business-Solutions-Pvt-Ltd-Mumbai-3-to-8-years-160119001345?src=jobsearchDesk&sid=15518664679026&xp=37&px=10,160119001345,"Deep Learning, Natural Language Processing, Machine Learning, Python...",Mumbai,"7,00,000 - 17,00,000 P.A.",Data Scientist / Senior Data Scientist
Tookitaki-Startup,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Lead-Datascience-Tookitaki-Startup-Bengaluru-3-to-6-years-150119900938?src=jobsearchDesk&sid=15518664679026&xp=38&px=10,150119900938,"Data Science, R, Machine Learning, Python, Predictive Analytics, SQL...",Bengaluru,Not disclosed,Lead Datascience
Startup - Auquan,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Startup-Auquan-Bengaluru-3-to-6-years-150119005094?src=jobsearchDesk&sid=15518664679026&xp=39&px=10,150119005094,"Text Mining, Deep Learning, Machine Learning, Data Mining...",Bengaluru,Not disclosed,Lead Data Scientist
Startup - Loyalytics Consulting,30+ days ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Startup-Loyalytics-Consulting-Bengaluru-2-to-4-years-150119004130?src=jobsearchDesk&sid=15518664679026&xp=40&px=10,150119004130,"R, Machine Learning, Data Science, SAS, Neural Networks...",Bengaluru,Not disclosed,Data Scientist
"PMAM IT Services Pvt Ltd. (PMAM Corp),",30+ days ago,4-7 yrs,https://www.naukri.com/job-listings-Machine-Learning-Expert-PMAM-IT-Services-Pvt-Ltd-PMAM-Corp-Mumbai-4-to-7-years-141218009277?src=jobsearchDesk&sid=15518664679026&xp=41&px=10,141218009277,"Deep Learning, Text Mining, NLP, Html5, Python, Data Science...",Mumbai,"10,00,000 - 20,00,000 P.A. As per the industry standards",Machine Learning Expert
NIIT Technologies Ltd.,30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Walk-in-Interview-for-Artificial-Intelligence-Developer-AI-Developer-NIIT-Technologies-Ltd-Delhi-NCR-Greater-Noida-3-to-8-years-140119004795?src=jobsearchDesk&sid=15518664679026&xp=42&px=10,140119004795,"jquery, html, rest, web services, java, nlp, natural language processing...","Delhi NCR, Greater Noida",Not disclosed,Walk-in Interview for Artificial Intelligence Developer/ AI Developer
NIIT Technologies Ltd.,30+ days ago,15-25 yrs,https://www.naukri.com/job-listings-AI-Practitioner-NIIT-Technologies-Ltd-Delhi-NCR-Greater-Noida-15-to-25-years-140119004463?src=jobsearchDesk&sid=15518664679026&xp=43&px=10,140119004463,"deep learning, machine learning, computer vision, artificial intelligence...","Delhi NCR, Greater Noida",Not disclosed,AI Practitioner
NIIT Technologies Ltd.,30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Walk-in-Interviews-Artificial-Intelligence-intelligent-Automation-NIIT-Technologies-Ltd-Delhi-NCR-Greater-Noida-8-to-13-years-140119004348?src=jobsearchDesk&sid=15518664679026&xp=44&px=10,140119004348,"deep learning, natural language processing, nlp, machine learning...","Delhi NCR, Greater Noida",Not disclosed,Walk-in Interviews - Artificial Intelligence/intelligent Automation
Holiday Triangle Travel Private Limited,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Senior-lead-Analyst-Traveltriangle-Holiday-Triangle-Travel-Private-Limited-Gurgaon-Udyog-Vihar-2-to-5-years-140119003745?src=jobsearchDesk&sid=15518664679026&xp=45&px=10,140119003745,"SQL, Data Warehousing, Business Intelligence, ETL, Business Analysis...",Gurgaon(Udyog Vihar),"15,00,000 - 20,00,000 P.A.",Senior/lead Analyst || Traveltriangle
Applied Materials India Private Limited,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Operations-Analytics-Specialist-Opportunity-with-Applied-Materials-Applied-Materials-India-Private-Limited-Bengaluru-5-to-10-years-130818005468?src=jobsearchDesk&sid=15518664679026&xp=46&px=10,130818005468,"hive, production planning, continuous improvement, strategic leadership...",Bengaluru,Not disclosed,Operations Analytics Specialist Opportunity with Applied Materials
Catalyst,30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Big-Data-Developer-Python-Hadoop-Catalyst-Bengaluru-3-to-8-years-121118900118?src=jobsearchDesk&sid=15518664679026&xp=47&px=10,121118900118,"Java, Hadoop, Data Science, Spark, Python, Machine Learning, SCALA, Hive...",Bengaluru,Not disclosed,Big Data Developer - Python/ Hadoop
Maxonic Consulting,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-predictive-Modeling-Maxonic-Consulting-Noida-2-to-5-years-120119900620?src=jobsearchDesk&sid=15518664679026&xp=48&px=10,120119900620,"R, Data Science, Machine Learning, Python, Predictive Analytics, SQL...",Noida,Not disclosed,Data Scientist - Machine Learning/predictive Modeling
Invecas technologies Pvt Ltd,30+ days ago,3-5 yrs,https://www.naukri.com/job-listings-Junior-Data-Scientist-Invecas-technologies-Pvt-Ltd-Hyderabad-3-to-5-years-120119900510?src=jobsearchDesk&sid=15518664679026&xp=49&px=10,120119900510,"QlikView, SQL, Data Analysis, Predictive Analytics, Tableau...",Hyderabad,Not disclosed,Junior Data Scientist
Spectrum Consulting,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Data-Engineer-ETL-Java-Python-Spectrum-Consulting-Chennai-5-to-10-years-120119900298?src=jobsearchDesk&sid=15518664679026&xp=50&px=10,120119900298,"Spark, Java, SCALA, Data Science, Python, Machine Learning, SQL, Hadoop...",Chennai,Not disclosed,Data Engineer - ETL/ Java/ Python
R Systems International Ltd.,28 days ago,13-18 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-R-Systems-International-Ltd-Noida-13-to-18-years-110518004030?src=jobsearchDesk&sid=15518664679026&xp=1&px=11,110518004030,"data analytics, predictive modeling, python, r programming...",Noida,Not disclosed,Lead Data Scientist
Chartered Club,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-PHP-Web-Developer-Chartered-Club-Gurgaon-5-to-10-years-110119901225?src=jobsearchDesk&sid=15518664679026&xp=2&px=11,110119901225,"HTML, CSS, PHP, Web Development, Artificial Intelligence, Web Technologies,...",Gurgaon,Not disclosed,PHP - Web Developer
MoneyView,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Data-Scientist-MoneyView-Bengaluru-10-to-15-years-110119001218?src=jobsearchDesk&sid=15518664679026&xp=3&px=11,110119001218,"Data Science, Machine Learning, Python, R, Spark, Algorithms, Statistics...",Bengaluru,Not disclosed,Data Scientist
Catalyst,30+ days ago,2-7 yrs,https://www.naukri.com/job-listings-Machine-Learning-Developer-Catalyst-Bengaluru-2-to-7-years-100918900740?src=jobsearchDesk&sid=15518664679026&xp=4&px=11,100918900740,"Deep Learning, Machine Learning, Neural Networks, Data Science, Python, ETL...",Bengaluru,Not disclosed,Machine Learning Developer
Azilen Technologies Pvt Ltd,30+ days ago,1-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Ahmedabad-immediate-Early-Joinee-Azilen-Technologies-Pvt-Ltd-Ahmedabad-1-to-4-years-100918007643?src=jobsearchDesk&sid=15518664679026&xp=5&px=11,100918007643,"deep learning, linear regression, data science, r, machine learning, python...",Ahmedabad,Not disclosed,Data Scientist - Ahmedabad (immediate / Early Joinee)
Egnify Technologies- Startup,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Egnify-Technologies-Startup-Hyderabad-2-to-5-years-100119901644?src=jobsearchDesk&sid=15518664679026&xp=6&px=11,100119901644,"Data Scientist, ML, Data Science, Data mining, machine learning...",Hyderabad,Not disclosed,Data Scientist
Cognier Insights - Startup,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Blockchain-Developer-Cognier-Insights-Startup-Hyderabad-Bengaluru-Chennai-2-to-5-years-100119901020?src=jobsearchDesk&sid=15518664679026&xp=7&px=11,100119901020,"data science, machine learning, python, r, perl, node.js, Python Flask...","Hyderabad, Bengaluru, Chennai",Not disclosed,Blockchain Developer
Solugenix India Private Limited,30+ days ago,3-5 yrs,https://www.naukri.com/job-listings-Business-Intelligence-Designer-Solugenix-India-Private-Limited-Hyderabad-Begumpet-3-to-5-years-100119005105?src=jobsearchDesk&sid=15518664679026&xp=8&px=11,100119005105,"Data Science, Artificial Intelligence, Data Quality, Excel, Big Data...",Hyderabad(Begumpet),Not disclosed,Business Intelligence Designer
Wipro Limited,30+ days ago,4-8 yrs,https://www.naukri.com/job-listings-DO-P-Data-Scientist-Wipro-Limited-Chennai-4-to-8-years-090119901929?src=jobsearchDesk&sid=15518664679026&xp=9&px=11,090119901929,"R, Data Science, Machine Learning, Logistic Regression, Data Analysis...",Chennai,Not disclosed,DO&P - Data Scientist
Engage IT Manpower,30+ days ago,9-14 yrs,https://www.naukri.com/job-listings-Chief-Data-Scientist-Machine-Learning-Python-R-Engage-IT-Manpower-Bengaluru-9-to-14-years-090119901901?src=jobsearchDesk&sid=15518664679026&xp=10&px=11,090119901901,"Algorithms, Data Science, Machine Learning, Python, R, Marketing Research...",Bengaluru,Not disclosed,Chief Data Scientist - Machine Learning/ Python/ R
Mississippi Consultants,30+ days ago,6-11 yrs,https://www.naukri.com/job-listings-Business-Intelligence-Analyst-Artificial-Intelligence-nlp-Mississippi-Consultants-Mumbai-6-to-11-years-080119900074?src=jobsearchDesk&sid=15518664679026&xp=11&px=11,080119900074,"Deep Learning, C, Machine Learning, NLP, Data Science, Python...",Mumbai,Not disclosed,Business Intelligence Analyst - Artificial Intelligence/nlp
Crescendo Global,30+ days ago,5-7 yrs,https://www.naukri.com/job-listings-ASO-Data-Analytics-Banking-Domain-Crescendo-Global-Mumbai-Chennai-5-to-7-years-080119006837?src=jobsearchDesk&sid=15518664679026&xp=12&px=11,080119006837,"logistic regression, arima, sas, sql queries, nlp, data science...","Mumbai, Chennai",Not disclosed,ASO - Data Analytics - Banking Domain
Crescendo Global,30+ days ago,10-13 yrs,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-KPO-Crescendo-Global-Kolkata-Pune-10-to-13-years-080119004593?src=jobsearchDesk&sid=15518664679026&xp=13&px=11,080119004593,"R, Logistic Regression, SAS, Arima, NLP, SQL Queries, Time Series...","Kolkata, Pune",Not disclosed,Senior Manager - Data Scientist - KPO
Crescendo Global,30+ days ago,10-13 yrs,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-KPO-Crescendo-Global-Bengaluru-Delhi-Gurgaon-10-to-13-years-080119004566?src=jobsearchDesk&sid=15518664679026&xp=14&px=11,080119004566,"R, Logistic Regression, SAS, Arima, NLP, SQL Queries, Time Series...","Bengaluru, Delhi, Gurgaon",Not disclosed,Senior Manager - Data Scientist - KPO
Crescendo Global,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Data-Scientist-Financial-Firm-Crescendo-Global-Chennai-Delhi-NCR-Pune-5-to-10-years-080119004481?src=jobsearchDesk&sid=15518664679026&xp=15&px=11,080119004481,"Logistic Regression, Arima, SAS, R, Time Series, SQL Queries, NLP...","Chennai, Delhi NCR, Pune",Not disclosed,Data Scientist - Financial Firm
Crescendo Global,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Senior-Data-Scientist-Machine-Learning-Deep-Learning-BFSI-Crescendo-Global-Gurgaon-Pune-Gurugram-5-to-10-years-080119004448?src=jobsearchDesk&sid=15518664679026&xp=16&px=11,080119004448,"Deep Learning, Natural Language Processing, Machine Learning, Python...","Gurgaon, Pune, Gurugram",Not disclosed,Senior Data Scientist - Machine Learning & Deep Learning - BFSI
Crescendo Global,30+ days ago,4-8 yrs,https://www.naukri.com/job-listings-ASO-Data-Scientist-NLP-Expert-Crescendo-Global-Delhi-NCR-4-to-8-years-080119004184?src=jobsearchDesk&sid=15518664679026&xp=17&px=11,080119004184,"Deep Learning, Machine Learning, Python, NLP, Neural Networks, Data Science...",Delhi NCR,Not disclosed,ASO/ Data Scientist - NLP Expert
Crescendo Global,30+ days ago,9-13 yrs,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Crescendo-Global-Bengaluru-Mumbai-Pune-9-to-13-years-080119004080?src=jobsearchDesk&sid=15518664679026&xp=18&px=11,080119004080,"deep learning, r, logistic regression, arima, nlp, sql queries, time series...","Bengaluru, Mumbai, Pune",Not disclosed,Senior Manager - Data Scientist
Crescendo Global,30+ days ago,4-9 yrs,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Crescendo-Global-Bengaluru-Mumbai-Pune-4-to-9-years-080119004063?src=jobsearchDesk&sid=15518664679026&xp=19&px=11,080119004063,"Deep Learning, R, Logistic Regression, Arima, NLP, SQL Queries, Time Series...","Bengaluru, Mumbai, Pune",Not disclosed,Senior Manager - Data Scientist
Amicon Hub Services,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-big-Data-Amicon-Hub-Services-Noida-5-to-10-years-070119901100?src=jobsearchDesk&sid=15518664679026&xp=20&px=11,070119901100,"Data Scientist, Big Data, Machine Learning, Data Science, AWS glue, lambda,...",Noida,Not disclosed,Data Scientist - Machine Learning/big Data
Apple Pie Consulting & Hr Services,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Artificial-Intelligence-RPA-Transformation-Manager-Consultant-Apple-Pie-Consulting-Hr-Services-Gurgaon-5-to-10-years-070119900102?src=jobsearchDesk&sid=15518664679026&xp=21&px=11,070119900102,"Artificial Intelligence, RPA, RPA Transformation, NLP, Analytics...",Gurgaon,Not disclosed,Artificial Intelligence / RPA Transformation Manager / Consultant
Confidential,30+ days ago,1-4 yrs,https://www.naukri.com/job-listings-Python-Developer-SQL-Confidential-Hyderabad-1-to-4-years-060818006403?src=jobsearchDesk&sid=15518664679026&xp=22&px=11,060818006403,"Data Science, Python, Machine Learning, SQL, Expect, Open Source...",Hyderabad,Not disclosed,Python Developer - SQL
ProEdge Services,30+ days ago,6-10 yrs,https://www.naukri.com/job-listings-Head-of-Engineering-CTO-ProEdge-Services-Bengaluru-6-to-10-years-050119900774?src=jobsearchDesk&sid=15518664679026&xp=23&px=11,050119900774,"Data Science, Node.Js, Web Technologies, Technical Management, Distribution...",Bengaluru,Not disclosed,Head of Engineering / CTO
Truebil.com,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Iit-nit-bits-Truebil-com-Mumbai-2-to-5-years-040119900796?src=jobsearchDesk&sid=15518664679026&xp=24&px=11,040119900796,"SAS, Excel, R, SQL, Analytics Reporting, Statistical Modeling...",Mumbai,Not disclosed,Data Scientist - Iit/nit/bits
ExpertEase Software India Pvt Ltd,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Senior-Data-Scientist-Nlp-python-ExpertEase-Software-India-Pvt-Ltd-Bengaluru-3-to-6-years-040119900748?src=jobsearchDesk&sid=15518664679026&xp=25&px=11,040119900748,"NLP, Machine Learning, Python, Data Science, Big Data, NumPy, Pandas...",Bengaluru,Not disclosed,Senior Data Scientist - Nlp/python
Care4careers,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Lead-Machine-Learning-Architect-Deep-Learning-artificial-Intelligence-Care4careers-Gurgaon-10-to-15-years-040119900166?src=jobsearchDesk&sid=15518664679026&xp=26&px=11,040119900166,"deep learning, machine learning, nlp, artificial intelligence, data science...",Gurgaon,Not disclosed,Lead Machine Learning Architect- Deep Learning/artificial Intelligence
Gyansys Infotech Pvt ltd.,30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Urgent-Opening-for-Python-Developer-Gyansys-Infotech-Pvt-ltd-Bengaluru-3-to-8-years-040119008069?src=jobsearchDesk&sid=15518664679026&xp=27&px=11,040119008069,"Deep Learning, Machine Learning, NLP, Python, R, Data Science, Big Data...",Bengaluru,Not disclosed,Urgent Opening for Python Developer
Startup - Praktice,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Python-Developer-Startup-Praktice-Bengaluru-3-to-6-years-040119000537?src=jobsearchDesk&sid=15518664679026&xp=28&px=11,040119000537,"Python, Django, Natural Language Processing, Machine Learning, NLP...",Bengaluru,Not disclosed,Python Developer
Catalyst,30+ days ago,2-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Python-SQL-Catalyst-Bengaluru-2-to-7-years-030918900823?src=jobsearchDesk&sid=15518664679026&xp=29&px=11,030918900823,"NLP, Data Science, Python, Machine Learning, R, SQL, Algorithms, Java...",Bengaluru,Not disclosed,Data Scientist - Python/ SQL
Real Time Signals Technologies,30+ days ago,0-3 yrs,https://www.naukri.com/job-listings-Intern-Software-Engineer-Real-Time-Signals-Technologies-Bengaluru-0-to-3-years-030219000090?src=jobsearchDesk&sid=15518664679026&xp=30&px=11,030219000090,"java, javascript, mysql, node.js, core java, web technologies, data science...",Bengaluru,"50,000 - 1,00,000 P.A.",Intern Software Engineer
Aricent Technologies (H) Limited,30+ days ago,10-14 yrs,https://www.naukri.com/job-listings-Technical-Leader-Aricent-Technologies-H-Limited-Bengaluru-10-to-14-years-020219900277?src=jobsearchDesk&sid=15518664679026&xp=31&px=11,020219900277,"Deep Learning, Data Science, NLP, R, Machine Learning, Python...",Bengaluru,Not disclosed,Technical Leader
